"idno";"cntry";"stratex1";"czy_50plus";"n_psu";"psu";"prob_psu";"prob_ind";"pop15_stratex1"
7722;"Poland";72701;TRUE;15;107722;5,54299144162122e-05;1;270612
7728;"Poland";22600;FALSE;2;22926;0,190317638207908;0,00052673163;69828
7745;"Poland";13000;FALSE;22;19707;0,00691218208684349;0,00858369099;1230364
7756;"Poland";33200;FALSE;3;38105;0,309771387100317;0,00028022979;161277
7758;"Poland";69702;TRUE;9;107758;8,81739181550097e-05;1;102071
7760;"Poland";58102;TRUE;4;107760;6,69680227691277e-05;1;59730
7765;"Poland";90109;TRUE;6;107765;5,30002561679048e-05;1;113207
7768;"Poland";42400;FALSE;6;42725;0,762535266511137;9,544717e-05;357232
7769;"Poland";12200;FALSE;11;11907;0,00423405220308593;0,01324503311;606275
7776;"Poland";41800;FALSE;4;42907;0,476800711993844;9,397613e-05;223175
7780;"Poland";11000;FALSE;14;14725;0,00495373889389272;0,01058201058;763060
7782;"Poland";11800;FALSE;19;18510;0,00605925435821346;0,01007556675;1015554
7787;"Poland";30400;FALSE;3;39108;0,151264429374873;0,00038714298;153686
7790;"Poland";12800;FALSE;8;15109;0,00288618155269036;0,01923076923;468439
7793;"Poland";12800;FALSE;8;15109;0,00288618155269036;0,01923076923;468439
7796;"Poland";50503;TRUE;2;107796;4,12498710941528e-05;1;48485
7811;"Poland";11000;FALSE;14;14727;0,0046654260479397;0,01123595506;763060
7816;"Poland";10800;FALSE;6;19710;0,00441444949017702;0,01556420233;305644
7818;"Poland";99998;FALSE;3;30507;0,329222717468236;0,00028608211;216847
7821;"Poland";69102;TRUE;7;107821;6,46806623299823e-05;1;108224
7823;"Poland";78101;TRUE;22;107823;6,20401625452259e-05;1;354609
7845;"Poland";33200;FALSE;3;38106;0,307536102470162;0,0002822666;161277
7847;"Poland";10400;FALSE;9;10910;0,00338990026054841;0,01809954751;668235
7848;"Poland";20800;FALSE;2;29715;0,0366940437806503;0,00140994008;77315
7849;"Poland";83501;TRUE;38;107849;5,75833481080082e-05;1;659913
7854;"Poland";74301;TRUE;22;107854;7,25447716653312e-05;1;303261
7864;"Poland";10200;FALSE;11;19316;0,00455251020400131;0,0119047619;719603
7865;"Poland";41800;FALSE;4;48506;0,384486385629825;0,00011653959;223175
7871;"Poland";90102;TRUE;5;107871;6,82509998771482e-05;1;73259
7873;"Poland";69701;TRUE;6;107873;5,54472281006552e-05;1;108211
7876;"Poland";11600;FALSE;8;12751;0,00709002766071325;0,00835073069;422248
7881;"Poland";11400;FALSE;27;17113;0,00400612891392753;0,01509433962;1537956
7883;"Poland";22000;FALSE;2;24513;0,0375878168657197;0,00188367268;84742
7895;"Poland";41000;FALSE;3;49105;0,611457539354154;9,852192e-05;298795
7898;"Poland";53502;TRUE;4;107898;5,61057031447247e-05;1;71294
7900;"Poland";84701;TRUE;12;107900;6,35542727007918e-05;1;188815
7901;"Poland";86302;TRUE;3;107901;4,30725053840632e-05;1;69650
7912;"Poland";12000;FALSE;7;10512;0,00323099106492804;0,01731601732;393223
7916;"Poland";11800;FALSE;19;18518;0,0274116393639663;0,00222717149;1015554
7923;"Poland";72903;TRUE;13;107923;7,26967705857682e-05;1;178825
7927;"Poland";13000;FALSE;22;12506;0,0031890968857594;0,01860465116;1230364
7928;"Poland";86303;TRUE;9;107928;7,32481484495809e-05;1;122870
7932;"Poland";90105;TRUE;4;107932;5,01020829941005e-05;1;79837
7933;"Poland";90105;TRUE;4;107933;5,01020829941005e-05;1;79837
7934;"Poland";12600;FALSE;9;12927;0,0229137484152419;0,00253164557;586111
7943;"Poland";11000;FALSE;14;14723;0,00425916703780129;0,01230769231;763060
7959;"Poland";12400;FALSE;16;12747;0,0131107007244016;0,00468933177;862063
7961;"Poland";42400;FALSE;6;42910;0,375663432094096;0,00019374213;357232
7964;"Poland";68502;TRUE;7;107964;7,02233101262013e-05;1;99682
7966;"Poland";13200;FALSE;8;18109;0,00382887305235794;0,01809954751;432895
7967;"Poland";11000;FALSE;14;14717;0,00294865410295454;0,01777777778;763060
7971;"Poland";22800;FALSE;2;20511;0,0760018794572892;0,00083366333;94697
7973;"Poland";11200;FALSE;23;12757;0,0303783571900549;0,00208768267;1371799
7978;"Poland";70901;TRUE;17;107978;5,47567511853226e-05;1;310464
8002;"Poland";41000;FALSE;3;44711;0,56321727284713;0,00010696045;298795
8017;"Poland";12200;FALSE;11;11906;0,00740258133501371;0,00757575758;606275
8018;"Poland";42200;FALSE;5;40904;0,494778884493201;0,00012001596;336806
8022;"Poland";11800;FALSE;19;18520;0,00795181743326222;0,00767754319;1015554
8030;"Poland";78101;TRUE;22;108030;6,20401625452259e-05;1;354609
8031;"Poland";68502;TRUE;7;108031;7,02233101262013e-05;1;99682
8032;"Poland";72701;TRUE;15;108032;5,54299144162122e-05;1;270612
8034;"Poland";72702;TRUE;12;108034;6,20758152623738e-05;1;193312
8038;"Poland";11400;FALSE;27;12933;0,00408171625256557;0,01481481481;1537956
8040;"Poland";11800;FALSE;19;18534;0,0328298642924078;0,00185960019;1015554
8051;"Poland";86305;TRUE;2;108051;3,75615069676595e-05;1;53246
8052;"Poland";12400;FALSE;16;12935;0,00416529882316733;0,0147601476;862063
8056;"Poland";89301;TRUE;12;108056;6,90850263962372e-05;1;173699
8060;"Poland";84702;TRUE;10;108060;6,51143407824139e-05;1;153576
8062;"Poland";13000;FALSE;22;12506;0,0031890968857594;0,01860465116;1230364
8068;"Poland";11000;FALSE;14;14725;0,00495373889389272;0,01058201058;763060
8072;"Poland";99998;FALSE;3;34715;0,174233686754888;0,00034864464;216847
8074;"Poland";10600;FALSE;18;14311;0,00411078525896151;0,01444043321;960218
8076;"Poland";13000;FALSE;22;16315;0,00404941139417221;0,01465201465;1230364
8077;"Poland";72702;TRUE;12;108077;6,20758152623738e-05;1;193312
8078;"Poland";72903;TRUE;13;108078;7,26967705857682e-05;1;178825
8079;"Poland";11800;FALSE;19;18532;0,00659344554888544;0,00925925926;1015554
8084;"Poland";11200;FALSE;23;13517;0,0591553500404602;0,00107209863;1371799
8095;"Poland";13000;FALSE;22;12514;0,00399007935936113;0,01486988848;1230364
8098;"Poland";12400;FALSE;16;12928;0,00613267243759725;0,01002506266;862063
8101;"Poland";10600;FALSE;18;14317;0,00323520283901655;0,01834862385;960218
8103;"Poland";12400;FALSE;16;12749;0,0463255005666548;0,00132714001;862063
8108;"Poland";62712;TRUE;6;108108;6,18748066412292e-05;1;96970
8112;"Poland";83501;TRUE;38;108112;5,75833481080082e-05;1;659913
8114;"Poland";13000;FALSE;22;12509;0,00507288899887729;0,01169590643;1230364
8115;"Poland";11200;FALSE;23;13507;0,0510375426940152;0,00124262193;1371799
8136;"Poland";40200;FALSE;3;48905;0,194736033403703;0,00022687441;316881
8142;"Poland";11400;FALSE;27;19115;0,00409683371925254;0,0147601476;1537956
8148;"Poland";10200;FALSE;11;19321;0,00464735416620279;0,01166180758;719603
8157;"Poland";12800;FALSE;8;15110;0,00516182470003663;0,01075268817;468439
8159;"Poland";33200;FALSE;3;38107;0,234876330777547;0,00036958671;161277
8174;"Poland";21000;FALSE;2;22510;0,148451543833884;0,00055043347;85666
8179;"Poland";10600;FALSE;18;14317;0,00323520283901655;0,01834862385;960218
8180;"Poland";11400;FALSE;27;10130;0,00311419832593845;0,01941747573;1537956
8185;"Poland";13000;FALSE;22;16312;0,00763899951674864;0,00776699029;1230364
8193;"Poland";99999;TRUE;6;108193;3,21471908083483e-05;1;206289
8194;"Poland";83501;TRUE;38;108194;5,75833481080082e-05;1;659913
8195;"Poland";11200;FALSE;23;13508;0,0124303925033436;0,00510204082;1371799
8196;"Poland";11200;FALSE;23;13511;0,0080860971648059;0,00784313725;1371799
8202;"Poland";22600;FALSE;2;22929;0,145479965501032;0,00068907302;69828
8204;"Poland";90101;TRUE;6;108204;6,04162680871203e-05;1;99311
8205;"Poland";11200;FALSE;23;13519;0,0121767110243473;0,00520833333;1371799
8207;"Poland";57101;TRUE;2;108207;3,0638193572107e-05;1;65278
8211;"Poland";12600;FALSE;9;12927;0,0229137484152419;0,00253164557;586111
8213;"Poland";71901;TRUE;21;108213;5,30939890019594e-05;1;395525
8214;"Poland";99999;TRUE;6;108214;3,02112898022938e-05;1;206289
8216;"Poland";33200;FALSE;3;38105;0,309771387100317;0,00028022979;161277
8228;"Poland";58503;TRUE;3;108228;5,26713134469863e-05;1;56957
8233;"Poland";12800;FALSE;8;15112;0,00278905044226099;0,01990049751;468439
8234;"Poland";59308;TRUE;5;108234;8,67167311261035e-05;1;57659
8237;"Poland";69702;TRUE;9;108237;8,81739181550097e-05;1;102071
8246;"Poland";32400;FALSE;3;32738;0,197018087022946;0,00033459084;151698
8250;"Poland";11000;FALSE;14;14719;0,00305349513784399;0,01716738197;763060
8273;"Poland";11400;FALSE;27;12940;0,0134243112297127;0,0045045045;1537956
8276;"Poland";90104;TRUE;12;108276;6,02352185283532e-05;1;199219
8279;"Poland";89301;TRUE;12;108279;6,90850263962372e-05;1;173699
8282;"Poland";31200;FALSE;3;33510;0,1863724127799;0,00032375556;165730
8284;"Poland";10400;FALSE;9;19116;0,00553734838971225;0,01108033241;668235
8296;"Poland";79101;TRUE;13;108296;7,29812269828438e-05;1;178128
8302;"Poland";32400;FALSE;3;32915;0,18675427347337;0,00035297959;151698
8306;"Poland";86301;TRUE;4;108306;3,8586946036156e-05;1;103662
8311;"Poland";22200;FALSE;2;21913;0,109353973366551;0,00057060527;96157
8313;"Poland";10600;FALSE;18;14306;0,00507540995997505;0,01169590643;960218
8328;"Poland";42400;FALSE;6;42732;0,340839144449511;0,00021353719;357232
8335;"Poland";12000;FALSE;7;14507;0,00574864644052899;0,0097323601;393223
8336;"Poland";11000;FALSE;14;19119;0,00306660026732901;0,01709401709;763060
8337;"Poland";11200;FALSE;23;18527;0,0488971052071657;0,00129701686;1371799
8338;"Poland";11200;FALSE;23;13518;0,0304734877450535;0,00208116545;1371799
8346;"Poland";13200;FALSE;8;18108;0,00583859827452865;0,0118694362;432895
8347;"Poland";43000;FALSE;5;46309;0,236244127883156;0,0001626876;286205
8355;"Poland";11200;FALSE;23;13504;0,0384168890777772;0,00165084606;1371799
8356;"Poland";11400;FALSE;27;17108;0,00403636384893719;0,01498127341;1537956
8360;"Poland";83501;TRUE;38;108360;5,75833481080082e-05;1;659913
8361;"Poland";62706;TRUE;11;108361;7,2825979012877e-05;1;151045
8364;"Poland";13000;FALSE;22;16318;0,00569587536776716;0,01041666667;1230364
8369;"Poland";41400;FALSE;8;40124;0,293411549272333;0,00017253204;434586
8371;"Poland";84703;TRUE;11;108371;8,65719097763297e-05;1;127062
8376;"Poland";62501;TRUE;7;108376;7,60960549630934e-05;1;91989
8377;"Poland";59104;TRUE;5;108377;5,9099559117289e-05;1;84603
8379;"Poland";10600;FALSE;18;17106;0,00372493537924152;0,01593625498;960218
8382;"Poland";40200;FALSE;3;48905;0,194736033403703;0,00022687441;316881
8391;"Poland";12000;FALSE;7;14510;0,00472759731581052;0,01183431953;393223
8395;"Poland";62705;TRUE;10;108395;6,32683145953675e-05;1;158057
8397;"Poland";84701;TRUE;12;108397;6,35542727007918e-05;1;188815
8398;"Poland";33200;FALSE;3;38106;0,307536102470162;0,0002822666;161277
8402;"Poland";62705;TRUE;10;108402;6,32683145953675e-05;1;158057
8411;"Poland";10200;FALSE;11;19312;0,00330598955294801;0,01639344262;719603
8415;"Poland";78101;TRUE;22;108415;6,20401625452259e-05;1;354609
8420;"Poland";42400;FALSE;6;42908;0,516660038471986;0,00014086987;357232
8430;"Poland";41200;FALSE;4;42727;0,562426338721365;0,000117879;256417
8434;"Poland";71901;TRUE;21;108434;5,30939890019594e-05;1;395525
8435;"Poland";12600;FALSE;9;12914;0,020201804774351;0,00287150036;586111
8436;"Poland";54707;TRUE;3;108436;4,99060103471795e-05;1;60113
8440;"Poland";11400;FALSE;27;14716;0,0123358535613428;0,00490196078;1537956
8448;"Poland";78101;TRUE;22;108448;6,20401625452259e-05;1;354609
8449;"Poland";83501;TRUE;38;108449;5,75833481080082e-05;1;659913
8452;"Poland";86303;TRUE;9;108452;7,32481484495809e-05;1;122870
8456;"Poland";12200;FALSE;11;11908;0,0142864211762809;0,00392541708;606275
8460;"Poland";90104;TRUE;12;108460;6,02352185283532e-05;1;199219
8465;"Poland";79101;TRUE;13;108465;7,29812269828438e-05;1;178128
8468;"Poland";12800;FALSE;8;15112;0,00278905044226099;0,01990049751;468439
8469;"Poland";41600;FALSE;2;42730;0,240454333751183;0,00018164479;114476
8470;"Poland";10200;FALSE;11;19319;0,0140233573239787;0,0038647343;719603
8473;"Poland";11200;FALSE;23;13505;0,0121132906550613;0,00523560209;1371799
8476;"Poland";59104;TRUE;5;108476;5,9099559117289e-05;1;84603
8477;"Poland";12200;FALSE;11;11912;0,0113141726085667;0,00495662949;606275
8478;"Poland";13000;FALSE;22;10912;0,00468723077153781;0,01265822785;1230364
8490;"Poland";11800;FALSE;19;18529;0,00863863467757547;0,00706713781;1015554
8492;"Poland";21800;FALSE;2;28535;0,0366824439508468;0,00154792771;123279
8494;"Poland";11200;FALSE;23;18528;0,0102423897418709;0,00619195046;1371799
8499;"Poland";71901;TRUE;21;108499;5,30939890019594e-05;1;395525
8502;"Poland";52718;TRUE;4;108502;7,66768263461575e-05;1;52167
8506;"Poland";33200;FALSE;3;38107;0,234876330777547;0,00036958671;161277
8525;"Poland";90107;TRUE;3;108525;4,82749742533471e-05;1;62144
8530;"Poland";69102;TRUE;7;108530;6,46806623299823e-05;1;108224
8532;"Poland";20200;FALSE;4;29323;0,0315181538400949;0,00092378753;240417
8533;"Poland";52905;TRUE;4;108533;7,27656400647614e-05;1;54971
8537;"Poland";13000;FALSE;22;12508;0,0283755457772455;0,00209095661;1230364
8555;"Poland";70901;TRUE;17;108555;5,47567511853226e-05;1;310464
8561;"Poland";11200;FALSE;23;13511;0,0080860971648059;0,00784313725;1371799
8567;"Poland";13000;FALSE;22;12515;0,00720884226190032;0,00823045267;1230364
8568;"Poland";72702;TRUE;12;108568;6,20758152623738e-05;1;193312
8577;"Poland";11200;FALSE;23;13507;0,0510375426940152;0,00124262193;1371799
8580;"Poland";72901;TRUE;12;108580;5,74734664163378e-05;1;208792
8584;"Poland";11600;FALSE;8;12759;0,0108348648175104;0,00546448087;422248
8586;"Poland";13000;FALSE;22;12508;0,0283755457772455;0,00209095661;1230364
8596;"Poland";62707;TRUE;5;108596;4,08944432630494e-05;1;122266
8599;"Poland";71902;TRUE;12;108599;5,59086080620213e-05;1;214636
8603;"Poland";30200;FALSE;4;39311;0,141551759878498;0,00032172703;197624
8625;"Poland";65101;TRUE;10;108625;6,54690200597078e-05;1;152744
8631;"Poland";11000;FALSE;14;14728;0,00331559772470405;0,01581027668;763060
8636;"Poland";62501;TRUE;7;108636;7,60960549630934e-05;1;91989
8654;"Poland";74301;TRUE;22;108654;7,25447716653312e-05;1;303261
8665;"Poland";13200;FALSE;8;18110;0,00616777740591636;0,01123595506;432895
8669;"Poland";31200;FALSE;3;33513;0,141738067807918;0,00042570854;165730
8674;"Poland";54302;TRUE;3;108674;5,13013440952153e-05;1;58478
8677;"Poland";70901;TRUE;17;108677;5,47567511853226e-05;1;310464
8681;"Poland";12800;FALSE;8;15107;0,00259478822261031;0,02139037433;468439
8683;"Poland";11200;FALSE;23;18527;0,0488971052071657;0,00129701686;1371799
8684;"Poland";90117;TRUE;8;108684;6,50639253066137e-05;1;122956
8689;"Poland";40200;FALSE;3;48904;0,264398934126501;0,00016709834;316881
8697;"Poland";84701;TRUE;12;108697;6,35542727007918e-05;1;188815
8698;"Poland";54709;TRUE;4;108698;7,63927350508967e-05;1;52361
8700;"Poland";84705;TRUE;6;108700;4,93380478579064e-05;1;121610
8714;"Poland";41000;FALSE;3;49105;0,611457539354154;9,852192e-05;298795
8723;"Poland";70501;TRUE;16;108723;6,26996100867998e-05;1;255185
8724;"Poland";72902;TRUE;11;108724;5,76674058579599e-05;1;190749
8729;"Poland";90109;TRUE;6;108729;5,30002561679048e-05;1;113207
8732;"Poland";84705;TRUE;6;108732;4,93380478579064e-05;1;121610
8736;"Poland";12200;FALSE;11;11906;0,00740258133501371;0,00757575758;606275
8738;"Poland";90106;TRUE;11;108738;6,83238301096908e-05;1;160998
8739;"Poland";11200;FALSE;23;12757;0,0303783571900549;0,00208768267;1371799
8748;"Poland";90102;TRUE;5;108748;6,82509998771482e-05;1;73259
8752;"Poland";70901;TRUE;17;108752;5,47567511853226e-05;1;310464
8759;"Poland";62704;TRUE;10;108759;6,14820871938961e-05;1;162649
8765;"Poland";11600;FALSE;8;12752;0,00999116632889462;0,00592592593;422248
8766;"Poland";71901;TRUE;21;108766;5,30939890019594e-05;1;395525
8767;"Poland";11400;FALSE;27;12940;0,0134243112297127;0,0045045045;1537956
8775;"Poland";52503;TRUE;4;108775;6,41426532608521e-05;1;62361
8781;"Poland";11800;FALSE;19;18513;0,0061660925968811;0,0099009901;1015554
8782;"Poland";86303;TRUE;9;108782;7,32481484495809e-05;1;122870
8796;"Poland";86304;TRUE;6;108796;4,47911612108544e-05;1;133955
8797;"Poland";12400;FALSE;16;12749;0,0463255005666548;0,00132714001;862063
8812;"Poland";41400;FALSE;8;44713;0,404793302460079;0,00012505862;434586
8820;"Poland";32600;FALSE;2;32920;0,15065487703548;0,00043797219;60622
8824;"Poland";12200;FALSE;11;11910;0,00402375159633946;0,01393728223;606275
8828;"Poland";13200;FALSE;8;19714;0,00675683479838774;0,01025641026;432895
8848;"Poland";32800;FALSE;3;30506;0,261958718693637;0,00024441063;140569
8855;"Poland";21600;FALSE;2;22762;0,0514887293621075;0,00128118894;106114
8858;"Poland";11800;FALSE;19;18520;0,00795181743326222;0,00767754319;1015554
8867;"Poland";12600;FALSE;9;12927;0,0229137484152419;0,00253164557;586111
8871;"Poland";31600;FALSE;2;32735;0,37622384336731;0,00025958855;81914
8872;"Poland";70901;TRUE;17;108872;5,47567511853226e-05;1;310464
8879;"Poland";13200;FALSE;8;18110;0,00616777740591636;0,01123595506;432895
8883;"Poland";69701;TRUE;6;108883;5,54472281006552e-05;1;108211
8885;"Poland";11400;FALSE;27;10135;0,00355260488596312;0,0170212766;1537956
8893;"Poland";11200;FALSE;23;18533;0,0456309561570918;0,00138985407;1371799
8898;"Poland";21200;FALSE;3;23514;0,0991582792000402;0,00046349942;152307
8899;"Poland";71902;TRUE;12;108899;5,59086080620213e-05;1;214636
8904;"Poland";11000;FALSE;14;14728;0,00331559772470405;0,01581027668;763060
8905;"Poland";12400;FALSE;16;12747;0,0131107007244016;0,00468933177;862063
8909;"Poland";62710;TRUE;9;108909;8,04052424218059e-05;1;111933
8912;"Poland";43000;FALSE;5;40906;0,202057093796562;0,00019021351;286205
8918;"Poland";40200;FALSE;3;48905;0,194736033403703;0,00022687441;316881
8923;"Poland";13200;FALSE;8;19717;0,00632370436335396;0,01095890411;432895
8924;"Poland";21400;FALSE;3;20133;0,0943530243709848;0,00055454659;152896
8929;"Poland";31200;FALSE;3;32918;0,149414710527901;0,00040383645;165730
8930;"Poland";41200;FALSE;4;43503;0,466956849902923;0,00014197941;256417
8970;"Poland";84705;TRUE;6;108970;4,93380478579064e-05;1;121610
8979;"Poland";42200;FALSE;5;40904;0,494778884493201;0,00012001596;336806
8984;"Poland";42800;FALSE;3;40505;0,341382479303942;0,00016014092;182918
8987;"Poland";70901;TRUE;17;108987;5,47567511853226e-05;1;310464
8988;"Poland";10600;FALSE;18;12930;0,0034132873994705;0,01739130435;960218
8992;"Poland";20400;FALSE;2;29118;0,0398780806167497;0,0010201219;122909
9002;"Poland";69103;TRUE;9;109002;8,9088623382794e-05;1;101023
9004;"Poland";22000;FALSE;2;24513;0,0375878168657197;0,00188367268;84742
9009;"Poland";10600;FALSE;18;14313;0,00501604843921839;0,01183431953;960218
9017;"Poland";12400;FALSE;16;12936;0,0139099462553477;0,0044198895;862063
9018;"Poland";11200;FALSE;23;18521;0,0167588327516429;0,00378429518;1371799
9020;"Poland";31400;FALSE;5;30128;0,234086045792947;0,00024786065;310234
9025;"Poland";13000;FALSE;22;12507;0,00381208325378528;0,01556420233;1230364
9037;"Poland";74301;TRUE;22;109037;7,25447716653312e-05;1;303261
9041;"Poland";52716;TRUE;2;109041;3,26466651431556e-05;1;61262
9042;"Poland";11600;FALSE;8;12752;0,00999116632889462;0,00592592593;422248
9048;"Poland";52502;TRUE;3;109048;4,38327342859648e-05;1;68442
9050;"Poland";42200;FALSE;5;43303;0,429535095486437;0,00013824566;336806
9056;"Poland";12200;FALSE;11;11912;0,0113141726085667;0,00495662949;606275
9060;"Poland";90117;TRUE;8;109060;6,50639253066137e-05;1;122956
9063;"Poland";23000;FALSE;4;20917;0,0649738062047917;0,00075886928;243375
9066;"Poland";74301;TRUE;22;109066;7,25447716653312e-05;1;303261
9075;"Poland";50903;TRUE;3;109075;4,7328316531781e-05;1;63387
9076;"Poland";11800;FALSE;19;18522;0,00366302530525708;0,01666666667;1015554
9077;"Poland";89305;TRUE;6;109077;5,65328408694751e-05;1;106133
9080;"Poland";72902;TRUE;11;109080;5,76674058579599e-05;1;190749
9090;"Poland";90112;TRUE;8;109090;6,17522192203782e-05;1;129550
9098;"Poland";11600;FALSE;8;12744;0,0114565373901278;0,00516795866;422248
9109;"Poland";62703;TRUE;7;109109;4,08379956711725e-05;1;171409
9112;"Poland";70501;TRUE;16;109112;6,26996100867998e-05;1;255185
9113;"Poland";41400;FALSE;8;40122;0,390264532374586;0,0001297143;434586
9116;"Poland";52906;TRUE;2;109116;4,42536619905297e-05;1;45194
9129;"Poland";84701;TRUE;12;109129;6,35542727007918e-05;1;188815
9132;"Poland";71901;TRUE;21;109132;5,30939890019594e-05;1;395525
9142;"Poland";69702;TRUE;9;109142;8,81739181550097e-05;1;102071
9152;"Poland";10400;FALSE;9;19112;0,0122711321649193;0,005;668235
9156;"Poland";41400;FALSE;8;44713;0,404793302460079;0,00012505862;434586
9158;"Poland";12400;FALSE;16;12742;0,0372571378149802;0,00165016502;862063
9161;"Poland";42000;FALSE;2;44504;0,270470032315975;0,0002111598;105056
9171;"Poland";22600;FALSE;2;22926;0,190317638207908;0,00052673163;69828
9180;"Poland";70901;TRUE;17;109180;5,47567511853226e-05;1;310464
9181;"Poland";31400;FALSE;5;30128;0,234086045792947;0,00024786065;310234
9185;"Poland";86304;TRUE;6;109185;4,47911612108544e-05;1;133955
9190;"Poland";12400;FALSE;16;12745;0,0058252703098745;0,01055408971;862063
9197;"Poland";11200;FALSE;23;13517;0,0591553500404602;0,00107209863;1371799
9200;"Poland";72702;TRUE;12;109200;6,20758152623738e-05;1;193312
9203;"Poland";78101;TRUE;22;109203;6,20401625452259e-05;1;354609
9206;"Poland";52905;TRUE;4;109206;7,27656400647614e-05;1;54971
9210;"Poland";52723;TRUE;3;109210;6,47584509778526e-05;1;46326
9230;"Poland";12000;FALSE;7;14511;0,00524511536521927;0,01066666667;393223
9233;"Poland";52904;TRUE;5;109233;7,95215980660347e-05;1;62876
9245;"Poland";72901;TRUE;12;109245;5,74734664163378e-05;1;208792
9246;"Poland";62709;TRUE;4;109246;3,56986675472338e-05;1;112049
9249;"Poland";89303;TRUE;4;109249;4,91340130205135e-05;1;81410
9253;"Poland";90106;TRUE;11;109253;6,83238301096908e-05;1;160998
9254;"Poland";10400;FALSE;9;19111;0,0051538755088924;0,0119047619;668235
9256;"Poland";12800;FALSE;8;10510;0,00371873392339141;0,01492537313;468439
9259;"Poland";69103;TRUE;9;109259;8,9088623382794e-05;1;101023
9266;"Poland";90104;TRUE;12;109266;6,02352185283532e-05;1;199219
9282;"Poland";10800;FALSE;6;19711;0,00386479040937807;0,01777777778;305644
9289;"Poland";10400;FALSE;9;19116;0,00553734838971225;0,01108033241;668235
9290;"Poland";10800;FALSE;6;19709;0,00596036565363819;0,01152737752;305644
9291;"Poland";12000;FALSE;7;14510;0,00472759731581052;0,01183431953;393223
9292;"Poland";12000;FALSE;7;14508;0,0162808380951203;0,00343642612;393223
9295;"Poland";32400;FALSE;3;32915;0,18675427347337;0,00035297959;151698
9305;"Poland";33200;FALSE;3;38107;0,234876330777547;0,00036958671;161277
9307;"Poland";89301;TRUE;12;109307;6,90850263962372e-05;1;173699
9308;"Poland";11200;FALSE;23;13509;0,0110985647354284;0,00571428571;1371799
9310;"Poland";10400;FALSE;9;10908;0,00941809393696591;0,00651465798;668235
9314;"Poland";72902;TRUE;11;109314;5,76674058579599e-05;1;190749
9315;"Poland";52718;TRUE;4;109315;7,66768263461575e-05;1;52167
9320;"Poland";32400;FALSE;3;32736;0,222331538545391;0,00029649616;151698
9322;"Poland";54502;TRUE;3;109322;6,57491014289471e-05;1;45628
9324;"Poland";10400;FALSE;9;10910;0,00338990026054841;0,01809954751;668235
9327;"Poland";90105;TRUE;4;109327;5,01020829941005e-05;1;79837
9339;"Poland";42600;FALSE;2;42909;0,459378254570361;0,00018880393;80708
9340;"Poland";12400;FALSE;16;12741;0,011435359131231;0,00537634409;862063
9348;"Poland";78101;TRUE;22;109348;6,20401625452259e-05;1;354609
9365;"Poland";40200;FALSE;3;49309;0,349546038442617;0,00012639429;316881
9366;"Poland";70901;TRUE;17;109366;5,47567511853226e-05;1;310464
9369;"Poland";62704;TRUE;10;109369;6,14820871938961e-05;1;162649
9380;"Poland";10600;FALSE;18;17107;0,00333908549928343;0,01777777778;960218
9384;"Poland";33000;FALSE;4;30907;0,209642014609706;0,00025853154;221406
9395;"Poland";58903;TRUE;4;109395;7,73978831678954e-05;1;51681
9403;"Poland";40800;FALSE;2;49704;0,365787428383364;0,00017761358;107744
9406;"Poland";11400;FALSE;27;10138;0,0056841678173778;0,01063829787;1537956
9408;"Poland";11600;FALSE;8;12753;0,00633513953809254;0,00934579439;422248
9411;"Poland";10600;FALSE;18;14319;0,0124807595780498;0,00475624257;960218
9414;"Poland";11800;FALSE;19;18530;0,00839443299063192;0,00727272727;1015554
9415;"Poland";10200;FALSE;11;19320;0,0051622213917445;0,01049868766;719603
9417;"Poland";11200;FALSE;23;13509;0,0110985647354284;0,00571428571;1371799
9418;"Poland";90103;TRUE;10;109418;8,42658756909802e-05;1;118672
9423;"Poland";10800;FALSE;6;19709;0,00596036565363819;0,01152737752;305644
9426;"Poland";32800;FALSE;3;39109;0,147738833402348;0,00043336945;140569
9427;"Poland";84701;TRUE;12;109427;6,35542727007918e-05;1;188815
9428;"Poland";13000;FALSE;22;12515;0,00720884226190032;0,00823045267;1230364
9436;"Poland";10800;FALSE;6;19710;0,00441444949017702;0,01556420233;305644
9438;"Poland";41400;FALSE;8;44503;0,235206613292724;0,00021522733;434586
9439;"Poland";52713;TRUE;6;109439;7,28756740999854e-05;1;82332
9441;"Poland";41000;FALSE;3;44711;0,56321727284713;0,00010696045;298795
9442;"Poland";23000;FALSE;4;26314;0,101632049857144;0,00048514839;243375
9448;"Poland";11800;FALSE;19;18532;0,00659344554888544;0,00925925926;1015554
9449;"Poland";11400;FALSE;27;10136;0,0060167521047887;0,01005025126;1537956
9452;"Poland";11400;FALSE;27;17111;0,00465618002074426;0,01298701299;1537956
9456;"Poland";89301;TRUE;12;109456;6,90850263962372e-05;1;173699
9475;"Poland";31400;FALSE;5;32917;0,14658934935127;0,00039580447;310234
9487;"Poland";32200;FALSE;2;33304;0,166633528686276;0,00028752363;83488
9488;"Poland";11400;FALSE;27;17110;0,00464106255286593;0,01302931596;1537956
9498;"Poland";11200;FALSE;23;18527;0,0488971052071657;0,00129701686;1371799
9501;"Poland";13000;FALSE;22;19707;0,00691218208684349;0,00858369099;1230364
9510;"Poland";21600;FALSE;2;22762;0,0514887293621075;0,00128118894;106114
9511;"Poland";21800;FALSE;2;28535;0,0366824439508468;0,00154792771;123279
